outcome,exposure,method,nsnp,b,se,pval,lci,uci
CAD,eicosenoate (20:1n9 or 11),MR Egger,3,1.42517958157071,2.2628452835398,0.642183977544653,-3.00991567675362,5.86027483989504
CAD,eicosenoate (20:1n9 or 11),Weighted median,3,0.792221702967164,0.379528069322164,0.0368532268416925,0.0483603559737023,1.53608304996063
CAD,eicosenoate (20:1n9 or 11),Inverse variance weighted,3,0.377574448757669,0.669286762842488,0.572655792615512,-0.934203501743008,1.68935239925835
CAD,eicosenoate (20:1n9 or 11),Simple mode,3,1.0127326607739,0.423246084342343,0.13912091357997,0.183185578865308,1.8422797426825
CAD,eicosenoate (20:1n9 or 11),Weighted mode,3,0.975990441502485,0.419087539394517,0.145256644201127,0.154593957919721,1.79738692508525
CAD,X-12188,Wald ratio,1,0.474135514018692,0.195828271028037,0.0154702103528478,0.0903191556489898,0.857951872388393
CAD,X-12189,MR Egger,3,2.95001630414849,23.6441580288287,0.920979056721958,-43.3916818771293,49.2917144854263
CAD,X-12189,Weighted median,3,0.120595479071151,0.0439207342910199,0.00603722349008845,0.0345124216861983,0.206678536456103
CAD,X-12189,Inverse variance weighted,3,0.122604598686236,0.0329856168322123,0.000201673527570188,0.0579539776872614,0.18725521968521
CAD,X-12189,Simple mode,3,0.119192385456848,0.0458534147696424,0.121585988494946,0.0293213439401724,0.209063426973525
CAD,X-12189,Weighted mode,3,0.117333741430505,0.0489974573593756,0.138942667077496,0.0213004896720923,0.213366993188919
CAD,X-12206,Wald ratio,1,1.10497461928934,0.532223350253807,0.0378802344932745,0.0618360210606317,2.14811321751805
CAD,X-12230,Wald ratio,1,1.13941176470588,0.368018382352941,0.00196102098922074,0.418108989645427,1.86071453976634
CAD,X-12231,Wald ratio,1,0.968212927756654,0.356942965779468,0.00667748839318991,0.268617570293985,1.66780828521932
CAD,X-12236,Wald ratio,1,-0.292225806451613,0.133810752688172,0.0289715175076204,-0.554490062464626,-0.0299615504385995
CAD,X-12244,MR Egger,9,1.64304952205455,1.69729142670408,0.365271925451377,-1.68358054555405,4.96967958966314
CAD,X-12244,Weighted median,9,1.09041271747485,0.281139482241664,0.000105082192484673,0.539389457648947,1.64143597730075
CAD,X-12244,Inverse variance weighted,9,1.09447648103891,0.329007077105856,0.000879109946496222,0.449634459252637,1.73931850282518
CAD,X-12244,Simple mode,9,1.72135987606936,0.367883099301158,0.00158373438385958,1.00032225091812,2.44239750122061
CAD,X-12244,Weighted mode,9,1.05916518798803,0.319916529744424,0.0106861880479303,0.432140311629918,1.68619006434613
CAD,X-12253,Wald ratio,1,-0.721205211726384,0.330765472312704,0.029226889142615,-1.36949362478866,-0.0729167986641051
CAD,X-12261,Inverse variance weighted,2,0.286841926594537,0.10060297066803,0.00435508382947213,0.0896637273474593,0.484020125841614
CAD,X-12329,Wald ratio,1,0.13336295503212,0.0465389721627409,0.00416195036471792,0.0421482457156356,0.224577664348604
CAD,X-10346,Wald ratio,1,0.238859848484848,0.118206818181818,0.0433114160825178,0.00717874212141048,0.470540954848287
CAD,ADpSGEGDFXAEGGGVR*,MR Egger,9,1.3636486805515,0.317171316945132,0.00356919820185713,0.742004322409907,1.9852930386931
CAD,ADpSGEGDFXAEGGGVR*,Weighted median,9,1.01971213513479,0.136932289223733,9.56062209128622e-14,0.751329779935652,1.28809449033393
CAD,ADpSGEGDFXAEGGGVR*,Inverse variance weighted,9,1.02719541492972,0.0879624750545751,1.65807251078315e-31,0.854792131831747,1.19959869802769
CAD,ADpSGEGDFXAEGGGVR*,Simple mode,9,0.93529463438041,0.183396943441623,0.000930036672162356,0.5758432303601,1.29474603840072
CAD,ADpSGEGDFXAEGGGVR*,Weighted mode,9,1.00889545505129,0.178736784321862,0.000484455638629417,0.658577795067937,1.35921311503464
CAD,1-eicosatrienoylglycerophosphocholine*,MR Egger,9,-0.410429962214698,1.54540712389168,0.798213965258081,-3.43937226649403,2.61851234206463
CAD,1-eicosatrienoylglycerophosphocholine*,Weighted median,9,-1.1952598552565,0.217830537722669,4.08565565299209e-08,-1.62219986392592,-0.768319846587074
CAD,1-eicosatrienoylglycerophosphocholine*,Inverse variance weighted,9,-1.20847456662231,0.170429326305027,1.33371162120313e-12,-1.54250990808959,-0.874439225155037
CAD,1-eicosatrienoylglycerophosphocholine*,Simple mode,9,-1.34031062335084,0.335062272364883,0.00394876055654439,-1.99702060976416,-0.683600636937518
CAD,1-eicosatrienoylglycerophosphocholine*,Weighted mode,9,-1.3275706319163,0.342112834110721,0.00467145037218626,-1.99809946542224,-0.657041798410365
CAD,X-12407,Wald ratio,1,-0.52944976076555,0.238382775119617,0.0263505018985542,-0.996671414534711,-0.0622281069963897
CAD,X-12428,Wald ratio,1,-0.415186232909005,0.159838283828383,0.00938943595655561,-0.728463512563326,-0.101908953254684
CAD,1-eicosadienoylglycerophosphocholine*,Inverse variance weighted,2,-1.31945809804944,0.382886435696704,0.000568777499201774,-2.0699017221839,-0.569014473914991
CAD,X-12435,MR Egger,3,-0.119779717110688,0.0686402572337881,0.331278244688618,-0.254312149178477,0.0147527149571019
CAD,X-12435,Weighted median,3,-0.164327766623646,0.0528243154073539,0.00186558703291035,-0.267861522330044,-0.0607940109172484
CAD,X-12435,Inverse variance weighted,3,-0.17649271029955,0.0429687895422471,4.00028951402762e-05,-0.260709990261636,-0.0922754303374645
CAD,X-12435,Simple mode,3,-0.18031698716722,0.0786868368041222,0.149007381898582,-0.33454035336068,-0.0260936209737596
CAD,X-12435,Weighted mode,3,-0.149511828459649,0.0557081828635415,0.115308276435528,-0.258697860516362,-0.0403257964029361
CAD,X-12441,MR Egger,3,-0.107990019107113,1.19499266557629,0.942625298380317,-2.45013260542616,2.23415256721194
CAD,X-12441,Weighted median,3,-0.230460610608647,0.106264942583022,0.0301027296677325,-0.438736070890587,-0.0221851503267068
CAD,X-12441,Inverse variance weighted,3,-0.148302529595133,0.202968353945343,0.464981820399769,-0.546113193329384,0.249508134139119
CAD,X-12441,Simple mode,3,-0.322162534753623,0.126187396092739,0.125240231698523,-0.569485286398282,-0.0748397831089636
CAD,X-12441,Weighted mode,3,-0.261927933053877,0.112104125914004,0.144505487542527,-0.481647982363668,-0.0422078837440859
CAD,X-12442,Wald ratio,1,0.733421052631579,0.373582706766917,0.0496218565752269,0.00121240212143325,1.46562970314172
CAD,X-12450,Inverse variance weighted,2,-0.0426878563777068,1.58825539020112,0.978557679412291,-3.15561121942351,3.0702355066681
CAD,X-12456,MR Egger,17,-0.0989332350433353,0.188896567351805,0.608109432014668,-0.469163703856118,0.271297233769448
CAD,X-12456,Weighted median,17,-0.599488188218613,0.0819115195458503,2.50331124692613e-13,-0.760031816447428,-0.438944559989798
CAD,X-12456,Inverse variance weighted,17,-0.616507403491218,0.0604449428598942,1.99322700866973e-24,-0.734977314544192,-0.498037492438244
CAD,X-12456,Simple mode,17,-0.699050481881352,0.139365118761085,0.000126722891032443,-0.972201095354227,-0.425899868408478
CAD,X-12456,Weighted mode,17,-0.447280579168699,0.113147258214893,0.00113906733687704,-0.669045130219343,-0.225516028118054
CAD,octanoylcarnitine,MR Egger,5,1.01596270099101,1.13167218492337,0.435475983384007,-1.20207402376454,3.23399942574657
CAD,octanoylcarnitine,Weighted median,5,1.24191206997638,0.311063554967767,6.53884669107963e-05,0.632238705336565,1.8515854346162
CAD,octanoylcarnitine,Inverse variance weighted,5,1.42380172348359,0.233511107162788,1.07833219853999e-09,0.966128363454448,1.88147508351272
CAD,octanoylcarnitine,Simple mode,5,1.27562748588086,0.428750714930322,0.0409321004715229,0.435291526271634,2.1159634454901
CAD,octanoylcarnitine,Weighted mode,5,1.18778977739907,0.39952559743466,0.0410221572075694,0.404733995525284,1.97084555927285
CAD,alpha-hydroxyisovalerate,Inverse variance weighted,2,0.842972119988396,0.289956292579968,0.00364634978973419,0.274668229440901,1.41127601053589
CAD,N-acetylthreonine,Inverse variance weighted,2,-0.27579926749858,2.02900516483323,0.891877945504037,-4.25257631501747,3.70097778002031
CAD,decanoylcarnitine,MR Egger,6,-0.134491256049018,2.57645340507677,0.960872095749148,-5.18424713784507,4.91526462574703
CAD,decanoylcarnitine,Weighted median,6,1.1171380956427,0.259769353357629,1.70413196505842e-05,0.607999518774492,1.62627667251092
CAD,decanoylcarnitine,Inverse variance weighted,6,1.25214240680979,0.191191848850449,5.78689127907641e-11,0.877413268925287,1.6268715446943
CAD,decanoylcarnitine,Simple mode,6,1.08475486814142,0.356952636220807,0.0287858745977168,0.385140556962013,1.78436917932083
CAD,decanoylcarnitine,Weighted mode,6,1.08197682296808,0.35257115501416,0.0278211955817689,0.390950057152637,1.77300358878352
CAD,1-palmitoylglycerophosphocholine,Wald ratio,1,-2.54949494949495,1.25119191919192,0.0415846490915717,-5.00178604885866,-0.0972038501312382
CAD,1-oleoylglycerophosphocholine,Wald ratio,1,-0.909624664879357,0.378128686327078,0.0161461314019851,-1.65074327160187,-0.168506058156841
CAD,1-stearoylglycerophosphocholine,Wald ratio,1,1.34577639751553,0.655074534161491,0.039938281206594,0.061853903369653,2.6296988916614
CAD,5-dodecenoate (12:1n7),Inverse variance weighted,2,-0.508355162315389,1.24898693667063,0.683997709699462,-2.95632457535083,1.93961425072005
CAD,stearidonate (18:4n3),MR Egger,5,-0.210494277541201,3.88735014803959,0.960221050709043,-7.82956056299524,7.40857200791284
CAD,stearidonate (18:4n3),Weighted median,5,0.737616416952538,0.185827757793443,7.20673197206697e-05,0.373400704349557,1.10183212955552
CAD,stearidonate (18:4n3),Inverse variance weighted,5,0.750180534228855,0.145259698023838,2.41199406269947e-07,0.465476757696969,1.03488431076074
CAD,stearidonate (18:4n3),Simple mode,5,0.705664242561093,0.221918294009344,0.0335403998434199,0.270712378792209,1.14061610632998
CAD,stearidonate (18:4n3),Weighted mode,5,0.695133621303313,0.235732339065174,0.0420183948672522,0.233106726744187,1.15716051586244
CAD,10-nonadecenoate (19:1n9),Wald ratio,1,-1.34041176470588,0.5464,0.0141603632760313,-2.41133608585857,-0.269487443553197
CAD,epiandrosterone sulfate,MR Egger,15,0.916255206934228,0.644553514355979,0.178705591678432,-0.347046467312212,2.17955688118067
CAD,epiandrosterone sulfate,Weighted median,15,0.7045424460298,0.0927175943642289,2.98889534206124e-14,0.522819300342718,0.886265591716883
CAD,epiandrosterone sulfate,Inverse variance weighted,15,0.669630345070855,0.0887658828592546,4.56538969398286e-14,0.495652411610815,0.843608278530895
CAD,epiandrosterone sulfate,Simple mode,15,0.793848976664771,0.139693369623834,5.65458234565153e-05,0.520055003323014,1.06764295000653
CAD,epiandrosterone sulfate,Weighted mode,15,0.741196189037163,0.121984587560609,2.85652618310199e-05,0.502110790749397,0.980281587324929
CAD,linolenate [alpha or gamma; (18:3n3 or 6)],Inverse variance weighted,2,-1.26275817250127,0.417699593186109,0.00250178703284077,-2.08143433150308,-0.444082013499466
CAD,X-12510,MR Egger,14,-0.242020415756128,0.172073073959544,0.184941718365876,-0.57927744342593,0.095236611913675
CAD,X-12510,Weighted median,14,-0.27477821470041,0.0502745835084302,4.61475507425516e-08,-0.373314587714685,-0.176241841686136
CAD,X-12510,Inverse variance weighted,14,-0.27078317937651,0.0541902118878168,5.82586489853675e-07,-0.376994042991225,-0.164572315761795
CAD,X-12510,Simple mode,14,-0.277074351561083,0.0627824040261815,0.000700368930915327,-0.400125602315241,-0.154023100806924
CAD,X-12510,Weighted mode,14,-0.271030891647618,0.0576749807604187,0.000415757573570481,-0.384071776747079,-0.157990006548157
CAD,X-12524,Inverse variance weighted,2,0.251789482354344,3.04416545455437,0.934080420371009,-5.71466517155322,6.21824413626191
CAD,bilirubin (E,Z or Z,E)*,MR Egger,5,-1.52235180269574,0.934355205741659,0.201737240624118,-3.3536543547169,0.308950749325429
CAD,bilirubin (E,Z or Z,E)*,Weighted median,5,-0.793426707780917,0.216816486184995,0.00025276799057973,-1.21837921195803,-0.368474203603802
CAD,bilirubin (E,Z or Z,E)*,Inverse variance weighted,5,-0.574857997270491,0.284727049069861,0.0434893786924499,-1.13291275887179,-0.0168032356691949
CAD,bilirubin (E,Z or Z,E)*,Simple mode,5,-0.7969043131589,0.242331689819526,0.0302584958066304,-1.2718656975179,-0.321942928799898
CAD,bilirubin (E,Z or Z,E)*,Weighted mode,5,-0.7969043131589,0.226369316148778,0.0244418336901957,-1.24058002001547,-0.353228606302334
CAD,X-12556,Wald ratio,1,-1.76211678832117,0.709963503649635,0.0130653796763489,-3.15361968581232,-0.370613890830012
CAD,1-arachidonoylglycerophosphoinositol*,MR Egger,17,-0.0659833740380385,0.968937998207966,0.946606573751093,-1.96506695377799,1.83310020570191
CAD,1-arachidonoylglycerophosphoinositol*,Weighted median,17,-0.764602012955741,0.229522905997964,0.000864517328714447,-1.21445864233872,-0.31474538357276
CAD,1-arachidonoylglycerophosphoinositol*,Inverse variance weighted,17,-0.318596009031882,0.309153425133341,0.302755009509143,-0.924525587990431,0.287333569926667
CAD,1-arachidonoylglycerophosphoinositol*,Simple mode,17,-1.57464018458382,0.377318509092189,0.000717561527995589,-2.31417087310486,-0.83510949606278
CAD,1-arachidonoylglycerophosphoinositol*,Weighted mode,17,-0.96417910647285,0.422469438795646,0.0364959837726537,-1.79220399108117,-0.136154221864535
CAD,X-12627,MR Egger,4,0.476103227281638,0.693046259069409,0.563061013653946,-0.882242480114618,1.83444893467789
CAD,X-12627,Weighted median,4,1.14625901392018,0.334470670743781,0.000610100782683737,0.490708545377419,1.80180948246295
CAD,X-12627,Inverse variance weighted,4,1.15268704918814,0.236112317731057,1.05045234340057e-06,0.689915410128987,1.61545868824729
CAD,X-12627,Simple mode,4,1.39156346989289,0.447432201526143,0.052876975394359,0.51461246937818,2.2685144704076
CAD,X-12627,Weighted mode,4,1.37611651148698,0.427285658162191,0.0485620276050852,0.538652010378596,2.21358101259537
CAD,X-12644,MR Egger,8,1.12450185606956,1.54844884266639,0.495050907874872,-1.91040210745929,4.15940581959841
CAD,X-12644,Weighted median,8,-0.554487047718969,0.363851488843608,0.127524242665231,-1.26762286157372,0.15864876613578
CAD,X-12644,Inverse variance weighted,8,-0.102683573121049,0.512670183437257,0.841252467900769,-1.10749866860561,0.902131522363518
CAD,X-12644,Simple mode,8,-1.45607914382817,0.370775950916523,0.00569675292291204,-2.18278665395815,-0.729371633698194
CAD,X-12644,Weighted mode,8,-1.41965444681536,0.957895070606753,0.18188277491863,-3.29709428617305,0.45778539254233
CAD,X-12645,Inverse variance weighted,2,0.488793627218055,1.26087515589282,0.698266038074381,-1.9824762673332,2.96006352176931
CAD,asparagine,MR Egger,5,-0.879965423460219,0.729908944466363,0.314394267249953,-2.31056066660794,0.550629819687498
CAD,asparagine,Weighted median,5,-1.47949950420571,0.449549142634136,0.000998056477591439,-2.36059963304948,-0.598399375361947
CAD,asparagine,Inverse variance weighted,5,-1.66564127181428,0.343224859435035,1.21659480979617e-06,-2.33834963490577,-0.992932908722788
CAD,asparagine,Simple mode,5,-2.16610650814787,0.613642677721986,0.0242324198352916,-3.36882405585969,-0.963388960436063
CAD,asparagine,Weighted mode,5,-1.36658578977154,0.595862272993606,0.0835382276122139,-2.53445438458518,-0.198717194957898
CAD,X-12696,MR Egger,5,-2.06908936409419,1.78355022181311,0.329945912362829,-5.56478356346632,1.42660483527794
CAD,X-12696,Weighted median,5,-1.2100966766223,0.384951049561986,0.00166935893014079,-1.96458686957469,-0.455606483669914
CAD,X-12696,Inverse variance weighted,5,-0.92392759068329,0.518774642467994,0.0749156148124145,-1.9407072060132,0.0928520246466219
CAD,X-12696,Simple mode,5,-1.21729826204406,0.391515171530765,0.035899747641935,-1.98465389764538,-0.44994262644274
CAD,X-12696,Weighted mode,5,-1.21729826204406,0.366690885899257,0.0293871746444784,-1.93599919186569,-0.498597332222431
CAD,X-12704,Wald ratio,1,0.38174672489083,0.193411935953421,0.0484102259673238,0.00266629624195769,0.760827153539702
CAD,X-12712,MR Egger,4,0.183968912993281,0.260697705302665,0.553509215531039,-0.326989200252179,0.69492702623874
CAD,X-12712,Weighted median,4,-0.176959668415263,0.0659703900773412,0.00730937025791801,-0.30625925701291,-0.0476600798176153
CAD,X-12712,Inverse variance weighted,4,-0.0956536197782615,0.103556613317889,0.355650699098652,-0.298620852242265,0.107313612685742
CAD,X-12712,Simple mode,4,-0.205975587047289,0.0941774642904136,0.116570506031756,-0.390560025211807,-0.0213911488827717
CAD,X-12712,Weighted mode,4,-0.186637934346936,0.0886404375713863,0.12589714166883,-0.360369999560725,-0.0129058691331483
CAD,X-12728,Inverse variance weighted,2,0.166708139238137,0.0504709981297546,0.000956399491793127,0.0677868006400296,0.265629477836244
CAD,X-12729,Inverse variance weighted,2,-0.0448264513207537,0.356687143966526,0.899989648113846,-0.743920407243598,0.65426750460209
CAD,X-12734,Wald ratio,1,0.413957703927492,0.209706948640483,0.0483838102945345,0.00293963728435426,0.824975770570631
CAD,X-12740,Inverse variance weighted,2,-0.948557848002006,0.154928698975423,9.20927063176689e-10,-1.25221251816548,-0.644903177838529
CAD,X-12749,MR Egger,4,143.75748094299,101.368223212936,0.29190591705205,-54.920585731182,342.435547617163
CAD,X-12749,Weighted median,4,0.130801778949933,0.801850045745804,0.870420025864901,-1.44079543171364,1.7023989896135
CAD,X-12749,Inverse variance weighted,4,-0.160787911105345,1.56300964063169,0.918065584561231,-3.22423051423235,2.90265469202166
CAD,X-12749,Simple mode,4,2.25530793340821,2.97848371670945,0.503972635957377,-3.5824128798813,8.09302874669773
CAD,X-12749,Weighted mode,4,2.25530793340821,2.94333117150566,0.499304958829137,-3.51351515731696,8.02413102413338
CAD,stachydrine,Wald ratio,1,0.423819530284302,0.163196538936959,0.00940450803475557,0.103960191566273,0.74367886900233
CAD,isovalerylcarnitine,MR Egger,14,0.913806483697339,0.570199030833978,0.135001334305714,-0.203763080756901,2.03137604815158
CAD,isovalerylcarnitine,Weighted median,14,1.24916466497965,0.185986019669556,1.8621296806489e-11,0.884638764799363,1.61369056515994
CAD,isovalerylcarnitine,Inverse variance weighted,14,1.14505586214546,0.170974885225717,2.12426457757717e-11,0.809951244842182,1.48016047944873
CAD,isovalerylcarnitine,Simple mode,14,1.37012433116502,0.276211538523823,0.000260580658194778,0.828759663543927,1.91148899878611
CAD,isovalerylcarnitine,Weighted mode,14,1.32726281336326,0.28895952474672,0.000503845914232116,0.760912551869874,1.89361307485664
CAD,stearoylcarnitine,Wald ratio,1,0.977055837563452,0.493182741116751,0.0475774438379124,0.0104354271778783,1.94367624794903
CAD,1-stearoylglycerophosphoethanolamine,MR Egger,3,5.72778131897546,3.53338720210748,0.351887202752667,-1.19753034058995,12.6530929785409
CAD,1-stearoylglycerophosphoethanolamine,Weighted median,3,1.19098945246579,0.318158559821656,0.000181558916277825,0.567410133842212,1.81456877108937
CAD,1-stearoylglycerophosphoethanolamine,Inverse variance weighted,3,0.522385557787811,1.05100749600419,0.619165680441042,-1.53755128186202,2.58232239743764
CAD,1-stearoylglycerophosphoethanolamine,Simple mode,3,1.20562307904898,0.345303956533715,0.0731449871386186,0.528839760523709,1.88240639757424
CAD,1-stearoylglycerophosphoethanolamine,Weighted mode,3,1.23852289685041,0.328777809245064,0.0637991065383218,0.594130231814099,1.88291556188671
CAD,1-linoleoylglycerophosphocholine,MR Egger,3,-3.63271399652905,17.8965319772726,0.872508378574012,-38.7092721201528,31.4438441270947
CAD,1-linoleoylglycerophosphocholine,Weighted median,3,-2.04238867641145,0.635872020200331,0.00131837649408935,-3.28867493478083,-0.796102418042079
CAD,1-linoleoylglycerophosphocholine,Inverse variance weighted,3,-1.99630998692374,0.476143589277758,2.75697888280764e-05,-2.92953427337777,-1.0630857004697
CAD,1-linoleoylglycerophosphocholine,Simple mode,3,-2.09606317509879,0.691702879663951,0.0938256040596893,-3.45177590724278,-0.740350442954807
CAD,1-linoleoylglycerophosphocholine,Weighted mode,3,-2.10180883585573,0.739657599376619,0.104744503676671,-3.55151109152526,-0.652106580186202
CAD,bradykinin, des-arg(9),MR Egger,9,-0.184302146269689,0.141308001484366,0.233390840049308,-0.461260739906379,0.0926564473670002
CAD,bradykinin, des-arg(9),Weighted median,9,-0.172721056111184,0.0405680178871633,2.06663690803011e-05,-0.252232910094201,-0.0932092021281672
CAD,bradykinin, des-arg(9),Inverse variance weighted,9,-0.19388701260263,0.0431981639731266,7.17883738569764e-06,-0.278553858188214,-0.109220167017047
CAD,bradykinin, des-arg(9),Simple mode,9,-0.22965434140608,0.0553977125990612,0.00322862608309338,-0.33823186292614,-0.121076819886019
CAD,bradykinin, des-arg(9),Weighted mode,9,-0.183431662057624,0.0443852600183273,0.00328614966340512,-0.270425173137991,-0.096438150977257
CAD,X-12771,Wald ratio,1,-0.802044198895028,0.349408839779005,0.0217083846427765,-1.4868729407418,-0.117215457048251
CAD,X-12776,Wald ratio,1,-2.69291907514451,1.11801734104046,0.0160113858019528,-4.88419279767505,-0.501645352613968
CAD,gamma-glutamylisoleucine*,Wald ratio,1,-1.751875,0.7794921875,0.0246108499008139,-3.27965161373034,-0.224098386269658
CAD,X-12786,MR Egger,3,0.195335023363251,1.90551432981696,0.934967019017432,-3.53940443510297,3.93007448182947
CAD,X-12786,Weighted median,3,-0.967601421849472,0.37104511742647,0.00911333799031624,-1.69483648864479,-0.240366355054155
CAD,X-12786,Inverse variance weighted,3,-1.07690438350001,0.273057142614207,8.01740573327642e-05,-1.61208654874528,-0.541722218254752
CAD,X-12786,Simple mode,3,-0.957353265016606,0.416219920579372,0.148136565511544,-1.7731293190003,-0.141577211032916
CAD,X-12786,Weighted mode,3,-0.958574631763261,0.383713265047635,0.129767699044391,-1.7106388116469,-0.206510451879625
CAD,X-12798,MR Egger,27,-0.592403083877565,0.454010081637906,0.203836662856164,-1.48224649250595,0.297440324750819
CAD,X-12798,Weighted median,27,-0.355189030006462,0.10351508048941,0.00060074436329615,-0.558074859622469,-0.152303200390454
CAD,X-12798,Inverse variance weighted,27,-0.223207100568037,0.224767072448625,0.320680907255143,-0.663742467477846,0.217328266341772
CAD,X-12798,Simple mode,27,-1.19980723613831,0.183613528624528,6.29311664375917e-07,-1.5596831393167,-0.839931332959917
CAD,X-12798,Weighted mode,27,-0.560566279117517,0.104310620039467,1.25576558861258e-05,-0.765011337599914,-0.35612122063512
CAD,X-12833,Inverse variance weighted,2,-0.0181329974272454,0.118859959162128,0.878747115219618,-0.251094236588919,0.214828241734428
CAD,X-12844,Wald ratio,1,-1.41245283018868,0.657641509433962,0.0317332247731445,-2.7014065034178,-0.123499156959555
CAD,X-12847,Wald ratio,1,0.401415356151711,0.179492136910268,0.0253258942958742,0.0496172322994531,0.75321348000397
CAD,X-12850,Inverse variance weighted,2,-0.837409361164637,0.286349095956094,0.00345081975130692,-1.39864327624419,-0.276175446085088
CAD,laurylcarnitine,Inverse variance weighted,2,1.16135650514691,0.3094085027744,0.00017440122606856,0.554926983198625,1.7677860270952
CAD,X-12990,Inverse variance weighted,2,-0.000525231213682552,0.791436511534456,0.999470489623135,-1.55171228987124,1.55066182744387
CAD,X-13069,Wald ratio,1,1.57386920980926,0.531092643051771,0.00304206423449509,0.532946756973607,2.61479166264492
CAD,X-13183,Wald ratio,1,-0.731454965357968,0.307420323325635,0.0173440542186984,-1.33398772719187,-0.128922203524064
CAD,X-13215,MR Egger,5,0.163353539938938,1.49659828092204,0.919975017117969,-2.76992518999282,3.0966322698707
CAD,X-13215,Weighted median,5,-1.64361019483984,0.599127329009484,0.00608176078007391,-2.81787818185211,-0.469342207827575
CAD,X-13215,Inverse variance weighted,5,-2.04085342731439,0.414422845337926,8.45469828035611e-07,-2.85310727854734,-1.22859957608145
CAD,X-13215,Simple mode,5,-1.88817145073474,0.780415587103374,0.0728068548349798,-3.41775789443104,-0.358585007038449
CAD,X-13215,Weighted mode,5,-1.64627413808999,0.638227210089846,0.0613631549460651,-2.89717648381957,-0.395371792360416
CAD,phenylacetylglutamine,Wald ratio,1,-0.79614406779661,0.40339406779661,0.0484256821865067,-1.58678191225507,-0.00550622333814554
CAD,N2,N2-dimethylguanosine,MR Egger,6,9.16074126427883,34.6769454177713,0.804698471843251,-58.8048228484142,77.1263053769718
CAD,N2,N2-dimethylguanosine,Weighted median,6,0.160575958941389,0.64252345293506,0.80265343171946,-1.09874686803364,1.41989878591642
CAD,N2,N2-dimethylguanosine,Inverse variance weighted,6,-0.073991494517741,1.10611158444592,0.946666617793815,-2.24193036291429,2.09394737387881
CAD,N2,N2-dimethylguanosine,Simple mode,6,2.26600764440586,2.85609525964631,0.463518530657584,-3.33183620091648,7.8638514897282
CAD,N2,N2-dimethylguanosine,Weighted mode,6,2.23514665216184,1.72779986077041,0.25232475030359,-1.15127884744148,5.62157215176517
CAD,oleoylcarnitine,MR Egger,3,-0.257108463950634,2.28558037137082,0.928685463687572,-4.73676367560912,4.22254674770785
CAD,oleoylcarnitine,Weighted median,3,0.971668102346064,0.358623793692628,0.00673977716975257,0.268778382709391,1.67455782198274
CAD,oleoylcarnitine,Inverse variance weighted,3,0.977879671560272,0.279264000414684,0.000462418394133767,0.430532288568913,1.52522705455163
CAD,oleoylcarnitine,Simple mode,3,1.07155949002388,0.411287704861908,0.121127629638197,0.265450401210399,1.87766857883736
CAD,oleoylcarnitine,Weighted mode,3,0.906829481472618,0.422949077146942,0.165235253218258,0.0778645229701586,1.73579443997508
CAD,1-arachidonoylglycerophosphoethanolamine*,MR Egger,15,0.847622429954011,0.989889598675637,0.407349992726173,-1.09252553212104,2.78777039202907
CAD,1-arachidonoylglycerophosphoethanolamine*,Weighted median,15,0.697114533145243,0.194231731331362,0.000331838412839965,0.316427335080913,1.07780173120957
CAD,1-arachidonoylglycerophosphoethanolamine*,Inverse variance weighted,15,0.330805283156691,0.296855887190271,0.265123394192126,-0.251021564334925,0.912632130648307
CAD,1-arachidonoylglycerophosphoethanolamine*,Simple mode,15,1.16530862963629,0.235373656884406,0.000213095210407508,0.70398473923337,1.62663252003922
CAD,1-arachidonoylglycerophosphoethanolamine*,Weighted mode,15,0.924292503992862,0.201987720388969,0.000431764366892411,0.528403846711136,1.32018116127459
CAD,X-13429,MR Egger,21,-0.0695420981971613,0.0961772863528216,0.478449459128903,-0.258046115579487,0.118961919185165
CAD,X-13429,Weighted median,21,-0.339232737760877,0.0453842125617809,7.73884223145399e-14,-0.428184159848678,-0.250281315673076
CAD,X-13429,Inverse variance weighted,21,-0.364045978575112,0.0328781112526328,1.70395564185975e-28,-0.428485892509973,-0.299606064640251
CAD,X-13429,Simple mode,21,-0.465661080165619,0.0796891812568678,1.02283040206277e-05,-0.621849005386564,-0.309473154944674
CAD,X-13429,Weighted mode,21,-0.281347395982011,0.0599598727131313,0.000139910521675574,-0.398866587017354,-0.163828204946667
CAD,X-13431,MR Egger,3,-0.608201950127842,1.6837001753319,0.779319909603004,-3.90819365454214,2.69178975428645
CAD,X-13431,Weighted median,3,-0.683727705367009,0.247642091558576,0.00576333047742102,-1.16909728587799,-0.198358124856028
CAD,X-13431,Inverse variance weighted,3,-0.691653385302659,0.197426636998025,0.000459456028921577,-1.07860248340765,-0.304704287197667
CAD,X-13431,Simple mode,3,-0.682252286261164,0.284341399696515,0.138504587505738,-1.23955118898004,-0.124953383542286
CAD,X-13431,Weighted mode,3,-0.682252286261164,0.273630200722734,0.130175798866726,-1.21855762476019,-0.14594694776214
CAD,X-13435,MR Egger,7,-1.2514662503706,0.261349398678177,0.00493353903826738,-1.76370165916103,-0.739230841580171
CAD,X-13435,Weighted median,7,0.093576349315512,0.276695682306136,0.735218277759702,-0.448737222682252,0.635889921313276
CAD,X-13435,Inverse variance weighted,7,0.162325567506852,0.464570264068067,0.726781411363179,-0.748215418354821,1.07286655336853
CAD,X-13435,Simple mode,7,1.55113161348771,0.355091519663907,0.00472794831354247,0.855165023730855,2.24709820324456
